,url,start_time,end_time,class_label
11936,R3SHAxRROSY, 320.000, 330.000,Natural
11937,_1RKfRazPy0, 220.000, 230.000,Natural
11938,4VO81L1QMMs, 9.000, 19.000,Natural
11939,jPwRQNKTwRM, 30.000, 40.000,Natural
11940,9OGoXWb7l50, 30.000, 40.000,Natural
11941,HsjDGufNOoM, 0.000, 10.000,Natural
11942,AUVLlUajUns, 30.000, 40.000,Natural
11943,SzFaf7aqtEE, 200.000, 210.000,Natural
11944,WwtkzY06l8k, 20.000, 30.000,Natural
11945,SZEg2eqUvqk, 0.000, 10.000,Natural
11946,VsC-LSmQuQw, 0.000, 10.000,Natural
11947,y8WEkH1-l3k, 90.000, 100.000,Natural
11948,E8rGpWZVYtI, 120.000, 130.000,Natural
11949,6vhBrjprjoE, 10.000, 20.000,Natural
11950,vKLoUE_DBVQ, 230.000, 240.000,Natural
11951,57EAx1eU_ws, 70.000, 80.000,Natural
11952,gf0tFvFpHps, 30.000, 40.000,Natural
11953,SzBgRzSZG6c, 30.000, 40.000,Natural
11954,Rux7bpR2DLw, 30.000, 40.000,Natural
11955,SOpmhuhmWt0, 420.000, 430.000,Natural
11956,EXUPkuuwB4w, 70.000, 80.000,Natural
11957,mpSwGJyidTM, 320.000, 330.000,Natural
11958,oZ_eGbwtl0o, 30.000, 40.000,Natural
11959,cMuNEx248qI, 30.000, 40.000,Natural
11960,jUxdUewuM9s, 0.000, 9.000,Natural
11961,8eE1Gksyma0, 300.000, 310.000,Natural
11962,4ZibpJMpAGk, 30.000, 40.000,Natural
11963,GsV1JZQ4bz4, 30.000, 40.000,Natural
11964,l8NkhYyJtbw, 60.000, 70.000,Natural
11965,rIhdKyXdj9o, 20.000, 30.000,Natural
11966,vbaxu8vsfRI, 0.000, 10.000,Natural
11967,6VUvymu24dE, 27.000, 37.000,Natural
11968,6VN-jkzoRW8, 30.000, 40.000,Natural
11969,vs65y4qmyBE, 340.000, 350.000,Natural
11970,8rRcKV1COK8, 110.000, 120.000,Natural
11971,lxX8yozaShM, 190.000, 200.000,Natural
11972,B0S9Dvs3ebg, 320.000, 330.000,Natural
11973,TOyPW7nB_3U, 240.000, 250.000,Natural
11974,m8Hy2leYQ9U, 570.000, 580.000,Natural
11975,7vpH93q9St4, 30.000, 40.000,Natural
11976,f8VdE56dm7M, 0.000, 10.000,Natural
11977,bXLi3u_DZ5I, 30.000, 40.000,Natural
11978,EobZAHQ-nDU, 50.000, 60.000,Natural
11979,dyCuu1hLAqo, 30.000, 40.000,Natural
11980,l9yD6LplmpI, 30.000, 40.000,Natural
11981,wdTAscU-HWs, 150.000, 160.000,Natural
11982,S_kP4UT5lsI, 0.000, 10.000,Natural
11983,OOrAnWUJ1JA, 30.000, 40.000,Natural
11984,gnkcJkBFGlk, 0.000, 10.000,Natural
11985,cNnWw_Sv57I, 130.000, 140.000,Natural
11986,rekd1gdjZQo, 180.000, 190.000,Natural
11987,QXFiqIoz04M, 0.000, 10.000,Natural
11988,8d70nll86lY, 40.000, 50.000,Natural
11989,Bo8umXtGqv4, 20.000, 30.000,Natural
11990,2998s6C9D_w, 30.000, 40.000,Natural
11991,j1GtjVZpi30, 20.000, 30.000,Natural
11992,g2jQmXARmuk, 140.000, 150.000,Natural
11993,X6bV7laPaP8, 10.000, 20.000,Natural
11994,DB0WPKC18JA, 14.000, 24.000,Natural
11995,viaNAp-L7vE, 230.000, 240.000,Natural
11996,dJH_tB_n06k, 30.000, 40.000,Natural
11997,8uQh3kXo2dM, 30.000, 40.000,Natural
11998,rnt49Gt_BJ0, 0.000, 10.000,Natural
11999,GSsZ4J4o1Gw, 30.000, 40.000,Natural
12000,bYcNTWgMOec, 50.000, 60.000,Natural
12001,xIukW6-hSwg, 40.000, 50.000,Natural
12002,FG7kIZdDNBI, 30.000, 40.000,Natural
12003,IDGpCj3TOq0, 540.000, 550.000,Natural
12004,5JqpJx5VlY4, 0.000, 10.000,Natural
12005,bmldfMWuM2E, 370.000, 380.000,Natural
12006,mgVA49IcX0s, 30.000, 40.000,Natural
12007,h2UavSoS51g, 10.000, 20.000,Natural
12008,dpo307FGJ7o, 30.000, 40.000,Natural
12009,fQOP6IPu-tw, 30.000, 40.000,Natural
12010,VhAmrI7GY8E, 30.000, 40.000,Natural
12011,my_swjYzhFM, 24.000, 34.000,Natural
12012,mcIc5-e2_UI, 0.000, 10.000,Natural
12013,k_qTzJWiDDg, 90.000, 100.000,Natural
12014,i2Gcft-WlwA, 80.000, 90.000,Natural
12015,h4-DASVYKDs, 150.000, 160.000,Natural
12016,tcd9QCdjTI0, 40.000, 50.000,Natural
12017,YOmdgX1hqZA, 14.000, 24.000,Natural
12018,NXvhxekJIAA, 120.000, 130.000,Natural
12019,uaxgbA63vns, 10.000, 20.000,Natural
12020,qUuFqZuzk5o, 50.000, 60.000,Natural
12021,Iw0Nh5RGl-0, 20.000, 30.000,Natural
12022,Mnl_3mZuYso, 40.000, 50.000,Natural
12023,FAGzS08lVNk, 80.000, 90.000,Natural
12024,Aol6MYzM_Cc, 230.000, 240.000,Natural
12025,3HYAhvqQzxQ, 30.000, 40.000,Natural
12026,LtQpFWrVT1Y, 230.000, 240.000,Natural
12027,9BoFR5t7FqU, 190.000, 200.000,Natural
12028,U8J-Umd5twA, 30.000, 40.000,Natural
12029,8IR6c-vNfJI, 11.000, 21.000,Natural
12030,AhYIyNzIi0k, 30.000, 40.000,Natural
12031,FvSk3AU0HcE, 50.000, 60.000,Natural
12032,sVNsVCUIOGA, 170.000, 180.000,Natural
12033,uypHcO47oVI, 130.000, 140.000,Natural
12034,7LLIoFlYPYs, 240.000, 250.000,Natural
12035,7zmRpHh5r_c, 20.000, 30.000,Natural
12036,N5CNEOKptjo, 0.000, 10.000,Natural
12037,INiiKhrFkJE, 10.000, 20.000,Natural
12038,Ah5bDWeAz4g, 30.000, 40.000,Natural
12039,S6EkRruaVBY, 120.000, 130.000,Natural
12040,qfks8i_tNf0, 290.000, 300.000,Natural
12041,hLnFxqFhXKI, 17.000, 27.000,Natural
12042,C-cTm9ruSFM, 30.000, 40.000,Natural
12043,43AF0mb7V9o, 140.000, 150.000,Natural
12044,0NNBSfcYBwQ, 150.000, 160.000,Natural
12045,l_lZ6EC250w, 70.000, 80.000,Natural
12046,kwj3-ojNws4, 70.000, 80.000,Natural
12047,V7AZEf5vML4, 20.000, 30.000,Natural
12048,d0fzv-KKJds, 300.000, 310.000,Natural
12049,4qOc1doUwwQ, 0.000, 10.000,Natural
12050,8PAopfvURIc, 10.000, 20.000,Natural
12051,XUAk-6s52is, 30.000, 40.000,Natural
12052,VA3kZQR0Qe8, 30.000, 40.000,Natural
12053,PZ2jWmNzbFY, 0.000, 7.000,Natural
12054,uc_U1IjHlPI, 17.000, 27.000,Natural
12055,VJ9o6P2cqgA, 30.000, 40.000,Natural
12056,2TTUQwxV1HI, 30.000, 40.000,Natural
12057,-rOL_EV5yJY, 24.000, 34.000,Natural
12058,7GskhnZRRSU, 10.000, 20.000,Natural
12059,KE1CGA65eZo, 20.000, 30.000,Natural
12060,GA1VwisQVf0, 90.000, 100.000,Natural
12061,FwqxZphmax8, 50.000, 60.000,Natural
12062,Mce7l7DN464, 30.000, 40.000,Natural
12063,uUEWFah9x64, 30.000, 40.000,Natural
12064,7q7jChjaAjQ, 10.000, 20.000,Natural
12065,xJxMPIzY6k4, 40.000, 50.000,Natural
12066,xyFuwJ4k_Rk, 70.000, 80.000,Natural
12067,Hk4WsrxJbMM, 10.000, 20.000,Natural
12068,ACiNsVPWVfo, 130.000, 140.000,Natural
12069,5iiK7y4tWfU, 80.000, 90.000,Natural
12070,fE2annxR4s0, 10.000, 20.000,Natural
12071,ul285Kv4Zzw, 30.000, 40.000,Natural
12072,emCPLXdSvLY, 290.000, 300.000,Natural
12073,4dL1xuJlSNE, 70.000, 80.000,Natural
12074,fTeoksX9zq4, 30.000, 40.000,Natural
12075,OPlQ9-RznH4, 30.000, 40.000,Natural
12076,oPDvhJXYCWw, 570.000, 580.000,Natural
12077,93GEJcSChdo, 420.000, 430.000,Natural
12078,z3atJ_sxUtg, 0.000, 10.000,Natural
12079,tISof3ijhZc, 0.000, 10.000,Natural
12080,hs2wnaVOuBk, 180.000, 190.000,Natural
12081,tqvWm3U79SA, 120.000, 130.000,Natural
12082,ZySKNK-1Xio, 70.000, 80.000,Natural
12083,NLiWwIWWIQY, 40.000, 50.000,Natural
12084,GFRHxAnJOUg, 10.000, 20.000,Natural
12085,MwW3qwsNSmc, 190.000, 200.000,Natural
12086,hIUInhhXhaE, 90.000, 100.000,Natural
12087,4STgaw8ou5g, 540.000, 550.000,Natural
12088,wYIX2dMIx2M, 190.000, 200.000,Natural
12089,C2mwTgCBqP4, 1.000, 11.000,Natural
12090,sloQazQLtaQ, 30.000, 40.000,Natural
12091,VRzO1cDfjeo, 30.000, 40.000,Natural
12092,inSeOIRRAp4, 30.000, 40.000,Natural
12093,736sQyNeUpc, 180.000, 190.000,Natural
12094,hocaKHLJgB8, 30.000, 40.000,Natural
12095,zeAi8Q22tjI, 90.000, 100.000,Natural
12096,u0pmC9osyHA, 510.000, 520.000,Natural
12097,OGKkX7hf8gQ, 40.000, 50.000,Natural
12098,LLCQBy1Lz8w, 18.000, 28.000,Natural
12099,3ayQkmiNg6s, 20.000, 30.000,Natural
12100,IDCk1OAWSHY, 30.000, 40.000,Natural
12101,H0NKU8-RsjA, 420.000, 430.000,Natural
12102,PLgXJMfdg6U, 40.000, 50.000,Natural
12103,8r6NTgQFXLE, 50.000, 60.000,Natural
12104,FS8YXwJnXiw, 30.000, 40.000,Natural
12105,nzireZHsEcM, 30.000, 40.000,Natural
12106,oHKO_Qg1ypA, 30.000, 40.000,Natural
12107,4oDeIv9gA-k, 310.000, 320.000,Natural
12108,MAH8hx6L0x4, 11.000, 21.000,Natural
12109,8mbcwQgaR30, 30.000, 40.000,Natural
12110,9aDmnbhYj4c, 10.000, 20.000,Natural
12111,JLFwqEem5Zo, 120.000, 130.000,Natural
12112,HJJerJIAs9c, 30.000, 40.000,Natural
12113,drieM9qthPg, 30.000, 40.000,Natural
12114,i59xaRQiFUs, 30.000, 40.000,Natural
12115,MMHYXBnjk70, 190.000, 200.000,Natural
12116,b84XWsd7Kls, 80.000, 90.000,Natural
12117,-IgLXOL0DKw, 30.000, 40.000,Natural
12118,-wq2B7q6CCI, 30.000, 40.000,Natural
12119,K-qZVYZV1BM, 120.000, 130.000,Natural
12120,xXMmjcw5wro, 340.000, 350.000,Natural
12121,agdTMJXFYdU, 40.000, 50.000,Natural
12122,aa18Mbknf10, 14.000, 24.000,Natural
12123,62hqSl_hfEM, 30.000, 40.000,Natural
12124,UtYQt0KYnrc, 3.000, 13.000,Natural
12125,aSw9lSxX924, 30.000, 40.000,Natural
12126,-39bG3uhNFw, 230.000, 240.000,Natural
12127,vfkrYX2bmRM, 100.000, 110.000,Natural
12128,j9GYOAogzcw, 40.000, 50.000,Natural
12129,AaJ8GYmmsV0, 0.000, 10.000,Natural
12130,r-5jWfNPjmo, 90.000, 100.000,Natural
12131,AKvoh208YB8, 30.000, 40.000,Natural
12132,_Lf_ToE6L9Y, 170.000, 180.000,Natural
12133,J2eK41LLnTk, 60.000, 70.000,Natural
12134,Xez_w0Eg6KI, 19.000, 29.000,Natural
12135,dTzUOGLyuQs, 0.000, 10.000,Natural
12136,G8IUU0gjlEI, 210.000, 220.000,Natural
12137,8r02XcoFUqY, 30.000, 40.000,Natural
12138,SYT80zAAXQM, 10.000, 20.000,Natural
12139,aKxgQNrgZ1s, 10.000, 20.000,Natural
12140,e9rEIvaDX58, 90.000, 100.000,Natural
12141,eWyg3HzR_Qo, 40.000, 50.000,Natural
12142,B9RHk7RuNFc, 0.000, 10.000,Natural
12143,UFI7y5ixQGw, 30.000, 40.000,Natural
12144,XcRjAczrnkM, 0.000, 10.000,Natural
12145,-NgfDMhDYE0, 10.000, 20.000,Natural
12146,gwqD1uNezhs, 10.000, 20.000,Natural
12147,XWyHjQJuLYA, 30.000, 40.000,Natural
12148,sqK9NU_bvmM, 0.000, 9.000,Natural
12149,Mk8KIPDdBDg, 530.000, 540.000,Natural
12150,9V1dT25ZWlM, 40.000, 50.000,Natural
12151,Y3qUGaLguCw, 30.000, 40.000,Natural
12152,ITnp7kkGUJU, 30.000, 40.000,Natural
12153,VtQetqyjzSQ, 8.000, 18.000,Natural
12154,Zky4Rj0mWPQ, 30.000, 40.000,Natural
12155,z3ArgQhmPFQ, 80.000, 90.000,Natural
12156,nhsnimSMYeY, 220.000, 230.000,Natural
12157,xNMovAf3o50, 0.000, 10.000,Natural
12158,-TO838ZIrV4, 0.000, 10.000,Natural
12159,BxtUdf-hgYw, 30.000, 40.000,Natural
12160,Vem0D4NYkM8, 280.000, 290.000,Natural
12161,ivjE0moD1VA, 0.000, 10.000,Natural
12162,2KqXbGUX89M, 30.000, 40.000,Natural
12163,3Gc_laoi6O4, 0.000, 10.000,Natural
12164,HAYbgYJOwjc, 60.000, 70.000,Natural
12165,UR1lwogYdlY, 30.000, 40.000,Natural
12166,PRMpEepmYiw, 30.000, 40.000,Natural
12167,XM2hAbFDqaM, 30.000, 40.000,Natural
12168,OYHJKP9Dvak, 30.000, 40.000,Natural
12169,fjAxXaagFX0, 30.000, 40.000,Natural
12170,b4aSAe-UMZM, 50.000, 60.000,Natural
12171,oQ0-B1ijlso, 60.000, 70.000,Natural
12172,5ebLtG09UbU, 18.000, 28.000,Natural
12173,45EOk6eGNX4, 270.000, 280.000,Natural
12174,dn-HmZeRRts, 0.000, 10.000,Natural
12175,LUX7-fCV9Po, 10.000, 20.000,Natural
12176,4kqNo2Iphpg, 10.000, 20.000,Natural
12177,0-mGoRUVHqw, 150.000, 160.000,Natural
12178,8ythZWCFVFk, 360.000, 370.000,Natural
12179,xKMCtG74zt8, 90.000, 100.000,Natural
12180,JauhG8_CUIU, 180.000, 190.000,Natural
12181,QuvMSqo2AEY, 0.000, 9.000,Natural
12182,r7-HgcPDkts, 29.000, 39.000,Natural
12183,J5CypwSueKs, 350.000, 360.000,Natural
12184,B_pSirpk3Xk, 50.000, 60.000,Natural
12185,KF8LjppOLXE, 10.000, 20.000,Natural
12186,WtTsx4bdpb4, 280.000, 290.000,Natural
12187,8SrACi_Hzdk, 70.000, 80.000,Natural
12188,pM0k2J8TMr0, 28.000, 38.000,Natural
12189,orn9okCa7Z0, 80.000, 90.000,Natural
12190,yN40RpT1DyQ, 30.000, 40.000,Natural
12191,Sfs-fhIBjHE, 70.000, 80.000,Natural
12192,s4Rn9Y3x8pk, 30.000, 40.000,Natural
12193,ETd8OCXVvkM, 90.000, 100.000,Natural
12194,c2GZzgnw75A, 100.000, 110.000,Natural
12195,idAUEkSDOhk, 0.000, 10.000,Natural
12196,lPvf78mryVU, 10.000, 20.000,Natural
12197,3heFzrR9Eio, 0.000, 10.000,Natural
12198,64QiYWZiE0o, 0.000, 10.000,Natural
12199,FtMMI4lZu1c, 60.000, 70.000,Natural
12200,ckVw8ZVhAxQ, 25.000, 35.000,Natural
12201,nKiWwL-0vT4, 51.000, 61.000,Natural
12202,FSHtf2Fyx7o, 16.000, 26.000,Natural
12203,tTwtXMveoPY, 30.000, 40.000,Natural
12204,8W9SkaZc6r0, 30.000, 40.000,Natural
12205,fqvfS8hTwl0, 30.000, 40.000,Natural
12206,P2ndlTrzcNA, 0.000, 10.000,Natural
12207,-F8R3TfLito, 30.000, 40.000,Natural
12208,D2LLtou5w2g, 30.000, 40.000,Natural
12209,QvHNuEAlJJ4, 15.000, 25.000,Natural
12210,LBtw-0CV-TQ, 20.000, 30.000,Natural
12211,cOj-SwF9G-M, 40.000, 50.000,Natural
12212,Iap2lufvPwg, 21.000, 31.000,Natural
12213,6JNEEzlBDX0, 30.000, 40.000,Natural
12214,dzZOgUz5-jI, 15.000, 25.000,Natural
12215,vDisQrSny-Y, 90.000, 100.000,Natural
12216,Jnmq3UUntUU, 240.000, 250.000,Natural
12217,Gbb-4Nb4bqM, 10.000, 20.000,Natural
12218,w41FKuP0HT8, 0.000, 10.000,Natural
12219,_gmPkls6ujw, 130.000, 140.000,Natural
12220,8YUH8PhpQ7g, 30.000, 40.000,Natural
12221,Kud9AIOPvoA, 0.000, 10.000,Natural
12222,8Q9KYWxUZ10, 30.000, 40.000,Natural
12223,-flavb8WKBs, 90.000, 100.000,Natural
12224,QxqBjW1dA0w, 30.000, 40.000,Natural
12225,7vvo3l8bUXE, 1.000, 11.000,Natural
12226,k6T5A21RwH0, 240.000, 250.000,Natural
12227,hwbdQL4FwxM, 20.000, 30.000,Natural
12228,GludF0i7_QQ, 30.000, 40.000,Natural
12229,iDHb1zIrXEc, 350.000, 360.000,Natural
12230,thUn1omKqSQ, 140.000, 150.000,Natural
12231,fHr3pn3qeOc, 190.000, 200.000,Natural
12232,UAqKWBqlvTQ, 30.000, 40.000,Natural
12233,iuwWcTY2HTE, 280.000, 290.000,Natural
12234,LfdALENP9qQ, 30.000, 40.000,Natural
12235,qLeMGHafKFQ, 20.000, 30.000,Natural
12236,LJ1rAHx2RBU, 0.000, 10.000,Natural
12237,cmGp4B-zTyc, 30.000, 40.000,Natural
12238,CJpEZFr7kMo, 30.000, 40.000,Natural
12239,NEdK93_2kWI, 30.000, 40.000,Natural
12240,-0Td_g_HVEQ, 18.000, 28.000,Natural
12241,ozDfLbguVAs, 10.000, 20.000,Natural
12242,jO36A1xFUjQ, 80.000, 90.000,Natural
12243,fTG2DwXK-sU, 30.000, 40.000,Natural
12244,HdUQrFi6eYI, 80.000, 90.000,Natural
12245,WTJ58m_q_ag, 30.000, 40.000,Natural
12246,-DXq8b_yfTQ, 240.000, 250.000,Natural
12247,GT6VEFhyezk, 9.000, 19.000,Natural
12248,Pk87_yX-8Us, 30.000, 40.000,Natural
12249,0nnjGEkL210, 21.000, 31.000,Natural
12250,AI68aR4J4G4, 25.000, 35.000,Natural
12251,NaODcvzrWNM, 40.000, 50.000,Natural
12252,xUFtFSGpL2I, 80.000, 90.000,Natural
12253,af_CWmciv4M, 170.000, 180.000,Natural
12254,a7McbeblHK0, 30.000, 40.000,Natural
12255,-vng72w19Vs, 18.000, 28.000,Natural
12256,COoaZBaOato, 30.000, 40.000,Natural
12257,fnQIkoAS1Co, 100.000, 110.000,Natural
12258,q5pelW3pNNM, 1.000, 11.000,Natural
12259,BK2wTF4WSvU, 0.000, 10.000,Natural
12260,hiMThLzyu3o, 110.000, 120.000,Natural
12261,9R2ryBX5iXo, 140.000, 150.000,Natural
12262,IsVFtFQLoHE, 30.000, 40.000,Natural
12263,ZTrSgXSGGFk, 20.000, 30.000,Natural
12264,RhplfXsBXhg, 30.000, 40.000,Natural
12265,E6gCduMpvBE, 190.000, 200.000,Natural
12266,L3SJ0d0eo7s, 300.000, 310.000,Natural
12267,1xb76dtlSI8, 30.000, 40.000,Natural
12268,pCFcgYKJsBs, 50.000, 60.000,Natural
12269,nR5czzqlRxM, 390.000, 400.000,Natural
12270,A0OkS-1XSaI, 30.000, 40.000,Natural
12271,2U0w9xUtMVk, 30.000, 40.000,Natural
12272,1WYMOua6Bj4, 80.000, 90.000,Natural
12273,pEy2Y1X9JkQ, 40.000, 50.000,Natural
12274,vTAEyOXwRHI, 100.000, 110.000,Natural
12275,dYBFk094KJ4, 160.000, 170.000,Natural
12276,EpPelu25ihI, 0.000, 10.000,Natural
12277,e8-wneVyejg, 520.000, 530.000,Natural
12278,QPDdtgg1rqU, 40.000, 50.000,Natural
12279,SQ-RI920xZM, 20.000, 30.000,Natural
12280,pkezhTwVf6o, 240.000, 250.000,Natural
12281,AXGOBSkf77I, 240.000, 250.000,Natural
12282,g-ex-hhXvvM, 20.000, 30.000,Natural
12283,nFLDiry-jA8, 30.000, 40.000,Natural
12284,xKMV_EQcJDE, 17.000, 27.000,Natural
12285,NLvhyb7tmuI, 10.000, 20.000,Natural
12286,hVb2iBDoDYo, 30.000, 40.000,Natural
12287,JfEEfdofvAM, 30.000, 40.000,Natural
12288,VMPq-ZX22vg, 200.000, 210.000,Natural
12289,CFn0ZewLo7o, 220.000, 230.000,Natural
12290,Ad1tLpeIKUQ, 110.000, 120.000,Natural
12291,JHKFEYL4OEs, 40.000, 50.000,Natural
12292,4lke5p8dxI0, 50.000, 60.000,Natural
12293,Wb--l2MPyUE, 14.000, 24.000,Natural
12294,l2N7q5YZjn0, 400.000, 410.000,Natural
12295,4idWNR_VKZI, 21.000, 31.000,Natural
12296,7qcSOTfG4qM, 60.000, 70.000,Natural
12297,FfhtdxBVE9M, 10.000, 20.000,Natural
12298,0pg0Vi-AxHw, 8.000, 18.000,Natural
12299,DSk-bzwbupo, 10.000, 20.000,Natural
12300,-GlyNVaSgtU, 30.000, 40.000,Natural
12301,SorWLVsb2Ls, 30.000, 40.000,Natural
12302,_XTUZemO-0A, 430.000, 440.000,Natural
12303,CyljecUybZw, 30.000, 40.000,Natural
12304,whe0X0D7OWk, 100.000, 110.000,Natural
12305,DVqUkCoFwgk, 390.000, 400.000,Natural
12306,01sBauDc_PE, 220.000, 230.000,Natural
12307,zotENafwITM, 30.000, 40.000,Natural
12308,pdVt0bCbMHE, 450.000, 460.000,Natural
12309,N7tqjQaPs3g, 27.000, 37.000,Natural
12310,jc4_k0x6o9Q, 30.000, 40.000,Natural
12311,_X06-N3I91k, 30.000, 40.000,Natural
12312,uRAhufNPx8Q, 70.000, 80.000,Natural
12313,8GZ4XtkqdKg, 30.000, 40.000,Natural
12314,pEyIAYky0Vk, 30.000, 40.000,Natural
12315,DG2Wdq5j6-I, 0.000, 8.000,Natural
12316,TT-xrqqvMj4, 20.000, 30.000,Natural
12317,0879GtGgcXE, 170.000, 180.000,Natural
12318,rF7A-ZfTVWA, 0.000, 10.000,Natural
12319,QFSLHen4m5M, 30.000, 40.000,Natural
12320,MhiIKBzmIpI, 30.000, 40.000,Natural
12321,JlhCDOket-4, 40.000, 50.000,Natural
12322,yBm-VUmmO1Q, 140.000, 150.000,Natural
12323,UB5N9jbx84M, 10.000, 20.000,Natural
12324,GBW9uDIANxo, 470.000, 480.000,Natural
12325,cM93xfzcbro, 30.000, 40.000,Natural
12326,gjpndNPlxvc, 180.000, 190.000,Natural
12327,HIlg0DxCkcc, 130.000, 140.000,Natural
12328,eb_NEHYPYMk, 140.000, 150.000,Natural
12329,XpHJeD_gMr0, 30.000, 40.000,Natural
12330,yAGDqgPcgP0, 100.000, 110.000,Natural
12331,LXkFKXtQFA0, 270.000, 280.000,Natural
12332,ieENCCh_1oY, 30.000, 40.000,Natural
12333,dr3spBjIvhA, 30.000, 40.000,Natural
12334,yy6puJJD8xk, 30.000, 40.000,Natural
12335,Rqu8dtancYc, 20.000, 30.000,Natural
12336,kFE9mddWiZc, 70.000, 80.000,Natural
12337,UjHfHJrSMqA, 60.000, 70.000,Natural
12338,ECqf5Kg7zck, 5.000, 15.000,Natural
12339,2Gr0eI5Y2X8, 10.000, 20.000,Natural
12340,lgQw0PwFJ0I, 280.000, 290.000,Natural
12341,cQqJhi-RJPU, 30.000, 40.000,Natural
12342,ESZWPQ8QlLI, 20.000, 30.000,Natural
12343,44lVvj0q0VM, 30.000, 40.000,Natural
12344,cUoT9kEJ5_4, 30.000, 40.000,Natural
12345,looK0Jx3h6I, 30.000, 40.000,Natural
12346,_1kuYDN2nKA, 10.000, 20.000,Natural
12347,0QLewxiEKlI, 20.000, 30.000,Natural
12348,qMWo0FweqB0, 0.000, 10.000,Natural
12349,X2hgOAJu4Fg, 100.000, 110.000,Natural
12350,dh7dGg1wLaQ, 0.000, 10.000,Natural
12351,8FNEwCYRd0U, 30.000, 40.000,Natural
12352,8iCDwa65s8w, 30.000, 40.000,Natural
12353,TrzSPy8Bl0U, 390.000, 400.000,Natural
12354,7QjP-R5zW-s, 290.000, 300.000,Natural
12355,GxxQ0YfwxT8, 30.000, 40.000,Natural
12356,MeDjg33BkWs, 210.000, 220.000,Natural
12357,fsclEikhatA, 330.000, 340.000,Natural
12358,kIuNxzI2ZS4, 130.000, 140.000,Natural
12359,c-DXBryM1-U, 180.000, 190.000,Natural
12360,Z9eF9U1kdBw, 480.000, 490.000,Natural
12361,Oyf9oFcuMWY, 100.000, 110.000,Natural
12362,P5MKdK47e7Q, 0.000, 10.000,Natural
12363,FNmOqib1QmM, 80.000, 90.000,Natural
12364,A4txcAJfbQ0, 0.000, 10.000,Natural
12365,cksBhor2zqU, 0.000, 10.000,Natural
12366,mg_S9aqWuT0, 80.000, 90.000,Natural
12367,YhjEQrboW_M, 30.000, 40.000,Natural
12368,PTkcV_W3zjs, 24.000, 34.000,Natural
12369,aoK7MLknLCk, 0.000, 10.000,Natural
12370,bO19D4Vtlmo, 240.000, 250.000,Natural
12371,mwiNgcjwPjs, 370.000, 380.000,Natural
12372,ANUVJFM0Yk0, 30.000, 40.000,Natural
12373,xTSWnCiApuw, 190.000, 200.000,Natural
12374,l67pvleqOco, 20.000, 30.000,Natural
12375,d6i5BnBW6uY, 50.000, 60.000,Natural
12376,CAPCNEViaeo, 30.000, 40.000,Natural
12377,CwfdpzMj0K4, 0.000, 4.000,Natural
12378,Xz3e0t6JD28, 40.000, 50.000,Natural
12379,LPn3gsMt0ZI, 30.000, 40.000,Natural
12380,_sMHM3enq38, 30.000, 40.000,Natural
12381,rKQWrnXPAco, 40.000, 50.000,Natural
12382,sdlrnLfTcCM, 30.000, 40.000,Natural
12383,PuEuLHyKACA, 10.000, 20.000,Natural
12384,f7FM6ZgmDJ4, 30.000, 40.000,Natural
12385,_20HxsINJ_g, 70.000, 80.000,Natural
12386,yNtRmrn0io8, 210.000, 220.000,Natural
12387,Du9AILYw72s, 500.000, 510.000,Natural
12388,Ng2yk-rsxlQ, 30.000, 40.000,Natural
12389,qCYTXRzIqsM, 30.000, 40.000,Natural
12390,wun2PVn0q6s, 160.000, 170.000,Natural
12391,oopcVFJJAKQ, 17.000, 27.000,Natural
12392,7dpogNPWv0A, 80.000, 90.000,Natural
12393,srrUpv8-ncs, 560.000, 570.000,Natural
12394,XsSYL76IG0g, 390.000, 400.000,Natural
12395,GDRyQYMXYDU, 30.000, 40.000,Natural
12396,6A3P83hPSug, 260.000, 270.000,Natural
12397,03yAuTazipw, 30.000, 40.000,Natural
12398,w8Pg4HMh3Mk, 10.000, 20.000,Natural
12399,V24ING8tHWY, 40.000, 50.000,Natural
12400,M_-GhadDBWc, 30.000, 40.000,Natural
12401,6K4WjYr9n7M, 30.000, 40.000,Natural
12402,cNoL9sMb8MM, 50.000, 60.000,Natural
12403,NFbkL1WFDhs, 0.000, 10.000,Natural
12404,OHiL7-PPXY8, 100.000, 110.000,Natural
12405,mjsTV4xXVIE, 400.000, 410.000,Natural
12406,6YWK8S1thvk, 30.000, 40.000,Natural
12407,SyWs5W3mWgI, 170.000, 180.000,Natural
12408,vVNMuFixN_A, 90.000, 100.000,Natural
12409,PsjFSBOLHHU, 10.000, 20.000,Natural
12410,fDVCpKQW8w8, 440.000, 450.000,Natural
12411,f4BDxEci8Nk, 40.000, 50.000,Natural
12412,Ha9rHBjtQ3o, 20.000, 30.000,Natural
12413,JWyCAnkcfAc, 12.000, 22.000,Natural
12414,5sm9W7EPvGM, 11.000, 21.000,Natural
12415,cJ1jAFfQyoo, 30.000, 40.000,Natural
12416,DLVuZqSoXE0, 30.000, 40.000,Natural
12417,BLLy7N1HXdc, 30.000, 40.000,Natural
12418,okNGgnqhiS8, 30.000, 40.000,Natural
12419,R8bA8PpEpBs, 0.000, 10.000,Natural
12420,LFVvHMNGhmI, 30.000, 40.000,Natural
12421,C748ohUmA0c, 50.000, 60.000,Natural
12422,hY_cS0qIuRA, 30.000, 40.000,Natural
12423,ryjbX9RZ1Lw, 30.000, 40.000,Natural
